date,id,type,amount_msat,fee_credit_msat,mining_fee_sat,service_fee_msat,payment_hash,tx_id
2024-05-07T12:23:33.625Z,97ce9681-17da-482c-ad41-8ee033e001e9,lightning_received,5000000,0,0,0,97ce968117dab82c6d418ee033e001e98f49c13d8e0a92d25e4c7f00d0d5e64d,
2024-05-07T12:26:58.613Z,ad728692-8b8d-4c42-a8ab-c4e3e0e719ea,lightning_received,2000000,0,0,0,ad7286928b8dfc42a8abc4e3e0e719ea81cd34e2a34665e0ec9db3a487df1886,
2024-05-07T12:27:48.510Z,4410a294-f7d7-4058-bf32-a8893e5ec702,lightning_received,2000000,0,0,0,4410a294f7d780583f32a8893e5ec702482cfa5259ae26db3749716db9056938,
2024-05-07T12:28:58.675Z,35b9dce6-5b31-4d12-9834-bad9d9be17e4,lightning_received,500000,0,0,0,35b9dce65b314d125834bad9d9be17e40a3c37e5f19b0a96ba3a40b4c5bad775,
2024-05-08T06:01:12.506Z,436e2b82-71e3-4cd5-bdf4-ce38dc59d9de,lightning_received,3000,0,0,0,436e2b8271e33cd57df4ce38dc59d9deeead8206b41e66242109632207a588b2,
2024-05-08T14:26:18.205Z,3755b3c6-0ce6-4b7a-8957-db370717a33d,lightning_received,1000,0,0,0,3755b3c60ce62b7a8957db370717a33d363d559b790d146b8883355d06593a61,
2024-05-08T15:06:19.030Z,3956c92b-df69-4495-a427-afe1a2a69e0c,lightning_received,500000,0,0,0,3956c92bdf69c4956427afe1a2a69e0c8b664c5e98454ae2b4e9afce24ba96be,
2024-05-08T19:24:07.763Z,42298a09-f2af-4261-b3f4-c473f712bee9,lightning_received,1000,0,0,0,42298a09f2af6261b3f4c473f712bee927f7e2ff673d07e866d1c341d2c366f9,
2024-05-08T19:51:23.203Z,4ca5e351-c3df-4edf-bc92-c3a693d3ccff,lightning_received,1000,0,0,0,4ca5e351c3dfaedf7c92c3a693d3ccffa9685bdf01db5a5b6186fbf304b36404,
2024-05-09T02:54:07.936Z,8a14a28d-1ebe-4776-bd09-e68a3178e2a6,lightning_received,1000,0,0,0,8a14a28d1ebe77763d09e68a3178e2a6656e7abde1c6243accd889cd6db7f0b4,
2024-05-09T08:20:14.556Z,4841d592-063b-4c8e-9d33-bec2f6b32c41,lightning_received,500000,0,0,0,4841d592063b2c8e1d33bec2f6b32c4106fced254780a6dbbf83f6f207a8399f,
2024-05-09T20:29:06.974Z,68ba4352-9766-4378-8591-c520ef1307f9,lightning_received,1000,0,0,0,68ba43529766e3784591c520ef1307f93ea31d03c402da0aa3e108c8bc1f1cb3,
2024-05-09T22:43:30.491Z,d8f8e914-cc11-4ba3-bd2b-bbd7afc3ec1c,lightning_received,3000,0,0,0,d8f8e914cc114ba37d2bbbd7afc3ec1c0784a213c91dc41feddb965a57b47078,
2024-05-09T22:44:11.605Z,c3a878c2-9450-4ac3-ac61-bd541d1c2fef,lightning_received,10500000,0,0,0,c3a878c29450cac3ec61bd541d1c2fef83967ff7485b2b9290651f2a5afb2f3b,
2024-05-11T10:47:14.694Z,81afe255-8010-48fb-a8a6-0f44ce1563d7,lightning_received,255501000,0,0,0,81afe2558010d8fb68a60f44ce1563d748417b20c2c1a01df8c2f8382b986b08,
2024-05-13T12:34:24.358Z,e869b016-a6f1-4489-bc92-60cb92379566,lightning_received,1000,0,0,0,e869b016a6f16489fc9260cb92379566cf0d2f39466e2c1c97bbd6c774fedeaa,
2024-05-14T06:18:30.639Z,d43871da-27ac-4f4c-82a7-e862968a5d6f,lightning_received,1000,0,0,0,d43871da27acaf4cc2a7e862968a5d6f340028ef41b209d31176a3b047e75ece,
2024-05-15T07:50:58.094Z,dd173897-34d7-4a3a-8294-b1e31c3cbd42,lightning_received,1000,0,0,0,dd17389734d77a3ac294b1e31c3cbd42013cba1de1c2ab064cff0d9f5cec6ce9,
2024-05-15T09:47:02.933Z,a1537b87-088f-4c78-ba82-5491e735d902,lightning_received,5000000,0,0,0,a1537b87088fbc78ba825491e735d902dbf3e7b7c069e0a14f11390e0749ee0a,
2024-05-15T11:34:19.769Z,3dd89e9e-4040-424b-9d6d-e0cebb31b102,lightning_received,1000,0,0,0,3dd89e9e4040e24b1d6de0cebb31b1025ce9c8c57e057b40171d456028b680ed,
2024-05-15T16:49:04.972Z,d58a4c7d-5c99-48ed-82bf-a1b65efe2494,lightning_received,1000,0,0,0,d58a4c7d5c99d8ed82bfa1b65efe24942d47d2fd60700c4f1cc8adacbf615710,
2024-05-16T13:37:58.096Z,894a78c4-69fa-4586-9e13-ad0c20b4bb0d,lightning_received,1000,0,0,0,894a78c469fab5865e13ad0c20b4bb0d1969a1b14375b120daa0974036f7b81a,
2024-05-16T13:39:15.512Z,96e3bbcb-21e1-4f9f-9559-39c80d5398bb,lightning_received,500000,0,0,0,96e3bbcb21e1bf9f555939c80d5398bbc3704d896aa53566380cb895a4cc0b79,
2024-05-16T15:46:18.999Z,50a0b20f-9381-4e0f-aded-03cc6bf390df,lightning_received,500000,0,0,0,50a0b20f9381fe0feded03cc6bf390df7124b908b1450914098fc15118827838,
2024-05-17T09:27:27.299Z,245822a3-d924-4a66-bca6-f46167a9f1c5,lightning_received,2000,0,0,0,245822a3d924ea66bca6f46167a9f1c530e733936639ec957445e94b2b51431b,
2024-05-17T13:47:52.861Z,6e8a9b49-ec24-462f-982c-e4c71088fe72,lightning_received,500000,0,0,0,6e8a9b49ec24762f982ce4c71088fe72686bc01ca60bfc40025559088b2c1a44,
2024-05-19T03:25:02.969Z,a2ca060c-77ab-4b27-b551-61128e9c9b31,lightning_received,505000,0,0,0,a2ca060c77abcb27f55161128e9c9b31b065e0a3261a06bd0094763e06905673,
2024-05-19T03:27:43.384Z,0973bb47-9acc-4e8b-a83e-462ec10ceffa,lightning_received,10000,0,0,0,0973bb479acc0e8b283e462ec10ceffad9382fd644a30dfb951f11ee16d789a5,
2024-05-19T03:30:38.734Z,cad218f4-14d1-4be3-a6b8-d03192f09c19,lightning_received,1000000,0,0,0,cad218f414d1cbe326b8d03192f09c197c5e26a65c088b1d5eb04e7548a82fc9,
2024-05-19T03:33:01.816Z,50da5ead-16f1-46c7-9874-afcf359cdcd9,lightning_received,502000,0,0,0,50da5ead16f116c71874afcf359cdcd91bfbad285b74b0b23bbb6291e90056b0,
2024-05-19T03:36:05.614Z,a0155393-cbb0-4cc9-8313-91405c5c4bf1,lightning_received,1003000,0,0,0,a0155393cbb09cc9031391405c5c4bf1e39f8db9a67d1bea60eb0e9e47746bb6,
2024-05-19T03:36:47.626Z,e1fe7c72-a7ca-4ce6-a2ae-9e4e00187e89,lightning_received,5000000,0,0,0,e1fe7c72a7ca9ce662ae9e4e00187e89d40273c0a8b07a96813458f9d574f51d,
2024-05-19T04:35:00.759Z,d421d76a-126b-4a80-a375-afe6fd76c6d8,lightning_received,500000,0,0,0,d421d76a126bba80e375afe6fd76c6d8555622d75cff24b102a28f62a1bf1544,
2024-05-19T04:36:30.882Z,9c0a92a5-2094-41ba-82d9-8327dc20f8ef,lightning_received,5000000,0,0,0,9c0a92a5209441bac2d98327dc20f8ef44cf7a5af51de080ec83a00dd8f20644,
2024-05-19T04:45:28.027Z,2424745f-61c6-432b-be4a-6158ad076f05,lightning_received,5000000,0,0,0,2424745f61c6c32b7e4a6158ad076f05e08d3022e962621699c9755c54ecbdb2,
2024-05-21T11:25:57.558Z,961268a6-db91-4073-b87a-4b8f2826f340,lightning_received,1000,0,0,0,961268a6db916073387a4b8f2826f34054b438588cc49255fc725808a317c449,
2024-05-21T13:36:15.936Z,44ef0bd3-66ae-4d5e-b3de-10190d66c292,lightning_received,500000,0,0,0,44ef0bd366aefd5ef3de10190d66c29250a07e669bb3829503842b3f44fa2229,
2024-05-21T14:14:53.770Z,53fdc2b5-bb6e-4528-a614-1af193191514,lightning_received,1000,0,0,0,53fdc2b5bb6e952826141af193191514497965bbcf327ffae6c4ad0d79dd081b,
2024-05-21T17:17:26.216Z,1c65ba60-3c8a-4a57-96d4-6f74ec01328c,lightning_received,5000000,0,0,0,1c65ba603c8ada5796d46f74ec01328c401c7a35920ef4148f4f0a7a9a0e6767,
2024-05-23T08:50:50.962Z,76c67105-466b-48ae-95a0-9f8069504c15,lightning_received,500000,0,0,0,76c67105466b78ae15a09f8069504c153bd07deb2786993aa31704bca52ac807,
2024-05-23T11:01:03.241Z,cdb3f48e-0963-4020-8f88-db3b597928bc,lightning_received,1000,0,0,0,cdb3f48e0963c020cf88db3b597928bcc306beb9643fb0f00edaee846215d0d7,
2024-05-26T15:07:51.551Z,12de9dcb-1b62-4bc1-a232-60e58c226ec2,lightning_received,1000,0,0,0,12de9dcb1b62ebc1623260e58c226ec24943f666475915b98e944af3e366e1b9,
2024-05-28T06:26:32.308Z,74d1fb1b-28b7-417d-95d6-c51d2540df05,lightning_received,1000,0,0,0,74d1fb1b28b7417dd5d6c51d2540df052ea199bec426b07fe7e0d315073d582f,
2024-05-28T07:26:59.866Z,9275de7c-7129-4e77-8a87-8e92cf579d26,lightning_received,500000,0,0,0,9275de7c71290e770a878e92cf579d267cfea7182372af1d6c3396c91e274b83,
2024-05-28T08:25:09.331Z,3b30e203-9648-4085-b3f7-b4921c575c77,lightning_received,2000,0,0,0,3b30e2039648208573f7b4921c575c774146d491c0d47d270ca205ee1cae9172,
2024-05-28T15:19:23.107Z,f4e351b3-5b36-47bb-b494-19c83d8b1b60,lightning_received,500000,0,0,0,f4e351b35b3667bb349419c83d8b1b60ae3c269318cf681302eb5c2ce7d64538,
2024-05-30T10:00:40.661Z,dcfe4b1e-54c6-4c73-be46-4a031b813476,lightning_received,1000,0,0,0,dcfe4b1e54c6ec73be464a031b813476dfc8c83adc7ca39c195d5e316069292a,
2024-05-30T10:22:11.239Z,11d0ed1f-31e7-4c8d-9990-1660cfef5b31,lightning_received,1000,0,0,0,11d0ed1f31e72c8dd9901660cfef5b316adc08a8712219a49c34f1c53b49f81e,
2024-05-30T10:25:04.674Z,d32ffc02-cfa1-4c7c-868b-3fea74085062,lightning_received,10000000,0,0,0,d32ffc02cfa18c7c868b3fea74085062df0f32605040bd8e92bc8b435d0184f3,
2024-05-30T12:38:53.195Z,2df0dffc-0fec-4724-b1cd-3164813dbbe0,lightning_received,1000,0,0,0,2df0dffc0fec6724b1cd3164813dbbe06f2b37f3f005b56179b9cc956bbfed0c,
2024-05-30T12:40:02.382Z,67e9cc7d-90ab-44de-ace2-73e4acff0c04,lightning_received,500000,0,0,0,67e9cc7d90ab44de2ce273e4acff0c04dc1b9d0ba7f4fb91c7767a04cd676833,
2024-05-31T13:50:58.909Z,402a813c-20bf-4a88-b8aa-7952a06bacf3,lightning_received,500000,0,0,0,402a813c20bf5a88f8aa7952a06bacf3790c2333b88d51331f7a0e8c0bba1f50,
2024-05-31T13:53:08.890Z,47083cd7-fe0d-458d-a67a-1435009bd26e,lightning_received,500000,0,0,0,47083cd7fe0d758d267a1435009bd26e7d4cf70787b1655b41f92512c6a42999,
2024-05-31T17:04:26.540Z,3b4ec243-2542-431b-9002-d101c2854ccf,lightning_received,1000,0,0,0,3b4ec2432542d31b9002d101c2854ccf6ab115481cf4016524b09dab926240b4,
2024-05-31T17:34:51.443Z,d61cd42f-2341-4088-9b9c-b9de6444363b,lightning_received,1000,0,0,0,d61cd42f23414088db9cb9de6444363bf4ae57a0264ce68e9891de4e6ca2e79c,
2024-05-31T21:33:34.163Z,04880378-2be0-4385-b024-064d49568d29,lightning_received,500000,0,0,0,048803782be013857024064d49568d290ccb5d68138adb22aa711aca3f72e384,
2024-05-31T21:37:44.702Z,68f34f3a-c187-4390-9368-42cfb1dd8610,lightning_received,500000,0,0,0,68f34f3ac187e390936842cfb1dd861037c2ca2f4821b1de9b84b25f1ecb5631,
2024-05-31T21:39:27.225Z,b3862e75-703c-472c-ab58-a9cb1deeba03,lightning_received,500000,0,0,0,b3862e75703c772cab58a9cb1deeba03ea894c02f2114bb4f7b6c6fc5b91dca8,
2024-05-31T21:41:25.398Z,f9959024-077b-40b2-89b4-804a8f74df9f,lightning_received,501000,0,0,0,f9959024077b60b209b4804a8f74df9f37f7371652b4f7ea5dbe57fd0a22301a,
2024-05-31T21:42:46.798Z,e691399c-0f8a-42aa-a8c1-17fc44f23d74,lightning_received,500000,0,0,0,e691399c0f8ab2aa28c117fc44f23d74bb9350a35c2ea6dfd50a205001803280,
2024-05-31T21:44:11.945Z,4ef3a559-cdbd-4a3a-a10c-ea8203ac849a,lightning_received,5000,0,0,0,4ef3a559cdbd2a3ae10cea8203ac849a349ce469d57d62bfa3b8b90c2c1dccb0,
2024-05-31T21:45:31.321Z,cf187277-5e08-4fb5-8d67-ee9cbeef7f3b,lightning_received,1000000,0,0,0,cf1872775e081fb5cd67ee9cbeef7f3b00d96315833f08f1f9a3c952d0f71d9e,
2024-05-31T21:47:30.836Z,c5e8b2b2-b3cf-473c-90b6-abff0c57fd42,lightning_received,504000,0,0,0,c5e8b2b2b3cf573c10b6abff0c57fd42d03bda9c641571c67232d571835c240f,
2024-06-02T04:06:21.285Z,8e5e8bf4-5448-411d-8e44-f1dae08bb582,lightning_received,250000000,0,0,0,8e5e8bf45448511d4e44f1dae08bb5820cf7ea78292b3b290ceb24ede4e14526,
2024-06-02T05:05:45.355Z,450d36c0-064c-43f1-bd31-b425486fd2d8,lightning_received,500000,0,0,0,450d36c0064c73f1bd31b425486fd2d867f2211787ed0ef4cc6bd3d53dadb72d,
2024-06-02T05:18:02.765Z,12f91456-ca79-4ab5-8540-3f40f5676bad,lightning_received,20000000,0,0,0,12f91456ca79dab505403f40f5676bad838cabbbd95f35bc2eeb148ddbda426e,
2024-06-02T05:46:02.419Z,c48cb284-908e-4008-8724-2220d76a1b91,lightning_received,250000000,0,0,0,c48cb284908e300887242220d76a1b915115b6723394f09c66ac4f2c89797337,
2024-06-04T03:23:02.461Z,72950742-16db-46d2-90f7-9e3a2c34d933,lightning_received,15000000,0,0,0,7295074216db06d2d0f79e3a2c34d933f11afe925cd745f1790e2ae8a053465a,
2024-06-04T19:17:28.697Z,d85412b3-dfb6-4cf1-84bd-92d50593f67f,lightning_received,500000,0,0,0,d85412b3dfb6ecf104bd92d50593f67fb518b3073367ffdfad8a858661184219,
2024-06-04T22:26:09.039Z,5ba2221c-781f-41f3-8637-99a996493e21,lightning_received,500000,0,0,0,5ba2221c781ff1f3c63799a996493e216fedcafc2dc71a49962cb6706ef64632,
2024-06-05T00:02:26.813Z,62123b0f-2740-48b4-b0e3-65774452d799,lightning_received,1505000,0,0,0,62123b0f274058b430e365774452d799aec9796b0084b95f7bb4bded5dc34b3d,
2024-06-05T01:56:52.861Z,796b3199-d54f-4f79-957b-42e91831c7c6,lightning_received,1000000,0,0,0,796b3199d54f3f79557b42e91831c7c65b55a4da042c96913043ab5d656a3c69,
2024-06-05T01:57:33.947Z,34da5316-ca89-49a7-8f00-decd888d8f39,lightning_received,1504000,0,0,0,34da5316ca8979a78f00decd888d8f39b29ef20a03b98de36332f72d01f9eb3e,
2024-06-05T09:17:25.117Z,c2b3b0d7-f206-4efe-b871-952544d73150,lightning_received,1000,0,0,0,c2b3b0d7f206befe3871952544d731502994178d3c888dd37bcbfc183ed690bc,
2024-06-05T10:02:34.952Z,1b11f81a-5e3e-4914-9776-b2c6223faac2,lightning_received,1000,0,0,0,1b11f81a5e3e0914d776b2c6223faac2a9281af5f72b078e3278e8d993b1ba4c,
2024-06-05T14:00:48.143Z,fb5f181c-18a3-4250-ab49-6a9bc3319306,lightning_received,1000,0,0,0,fb5f181c18a36250eb496a9bc33193064cb0fcd52b63f9b12f88a94d4d3018ea,
2024-06-06T10:58:32.689Z,5014a6e2-a222-4d59-b822-e39c2c5d399e,lightning_received,1000,0,0,0,5014a6e2a2220d593822e39c2c5d399e7f086e3c45c8eb6fddc02888c1e0dfd4,
2024-06-06T12:03:29.968Z,06cb98d7-1805-49e3-b774-429a0ede7d16,lightning_received,1000,0,0,0,06cb98d7180549e3b774429a0ede7d1677200aabe818bc6c86d104a3085649c0,
2024-06-06T13:16:47.267Z,1bdd6f07-93a5-4210-8bd7-aadaa9915e0b,lightning_received,500000,0,0,0,1bdd6f0793a512104bd7aadaa9915e0b1c236c6ee8743a7157457090ec53162f,
2024-06-06T15:26:50.422Z,bc409910-c669-4c72-a89c-4866ee41da61,lightning_received,500000,0,0,0,bc409910c6690c72289c4866ee41da617ba54ea5b0c32a72928b7c0f233337a0,
2024-06-07T11:31:03.491Z,26bee4bc-4740-4ac8-8e52-4862ef603117,lightning_received,500000,0,0,0,26bee4bc47402ac84e524862ef6031175088dc6706e2cdb1d7ec40ecdc9c55d3,
2024-06-07T11:42:13.645Z,633cc4fb-2d0b-4cdd-9fab-da335f6a92c9,lightning_received,1000,0,0,0,633cc4fb2d0b2cdd5fabda335f6a92c92fbe2e56ae6ea637f807529b5e72c557,
2024-06-07T11:48:42.702Z,d1e72e3f-ec86-48a8-920b-87c5785c83c7,lightning_received,500000,0,0,0,d1e72e3fec8688a8d20b87c5785c83c76a61f3f36b6a033748564f88cbde690d,
2024-06-07T15:20:00.588Z,c0d81227-b939-4f24-94b4-a0ea6e9832f8,lightning_received,500000,0,0,0,c0d81227b939af24d4b4a0ea6e9832f80d2086166070b4bf33d8d6719d0c0a58,
2024-06-08T02:08:24.806Z,0b98d89d-2198-45d6-b40a-6c8688dbab45,lightning_received,1004000,0,0,0,0b98d89d2198e5d6f40a6c8688dbab453296387e6b8ccbe2d039be8503e7c360,
2024-06-08T02:12:27.504Z,3bbdca44-2eb1-4f69-bb0c-32779922c7d6,lightning_received,5000000,0,0,0,3bbdca442eb1ff693b0c32779922c7d6cb6b4eda2d311c4e07723b09752948d1,
2024-06-08T02:13:13.987Z,aa4fb5e7-e7b0-4154-8364-2eb1e699513d,lightning_received,505000,0,0,0,aa4fb5e7e7b01154c3642eb1e699513d532a08736efe378589409f325623107b,
2024-06-08T02:15:09.898Z,7125f135-26fb-40ea-9214-3b47799731c8,lightning_received,506000,0,0,0,7125f13526fb90ea92143b47799731c84f5b34309897126e8535c263089100fd,
2024-06-09T00:39:19.079Z,aec01821-cd80-4641-bdf8-9fba1fef7311,lightning_received,500000,0,0,0,aec01821cd805641bdf89fba1fef7311f867575815d88d502e56b3b2d38d14c6,
2024-06-10T07:30:18.680Z,c6dc3e92-86ce-404a-a7bf-d349504d107e,lightning_received,500000,0,0,0,c6dc3e9286ce804ae7bfd349504d107ea7b88a4b875d30942f43d6941a37a6e5,
2024-06-10T07:44:44.891Z,21d0c7b4-3aea-43b1-bbe2-7712a7f9df26,lightning_received,1000,0,0,0,21d0c7b43aea93b13be27712a7f9df26104fa8d9aada7a70af63f247b0e333f4,
2024-06-11T15:55:22.840Z,293f3e2f-a5ef-45aa-95a7-3889968fc365,lightning_received,1000,0,0,0,293f3e2fa5ef25aa15a73889968fc3653b28b4207abd236e8a5c27516b3c8377,
2024-06-11T16:04:32.397Z,783e12fa-9f12-4cde-86ef-44a5546df67b,lightning_received,500000,0,0,0,783e12fa9f124cdec6ef44a5546df67b374ba73dc9b3528d3e2ab06ba0af0901,
2024-06-13T09:03:59.824Z,c64444d8-27d5-4cb2-af16-e9682ffe0877,lightning_received,1500000,0,0,0,c64444d827d5dcb22f16e9682ffe087783e4eba2d646944229c5ee6f13bec3a7,
2024-06-13T16:51:33.148Z,29f4fafd-ed7b-40f4-8e86-0ba6043107bc,lightning_received,500000,0,0,0,29f4fafded7b80f40e860ba6043107bcf71b34ceea9b4eea5f02952a2dcd1ca3,
2024-06-13T17:37:35.678Z,61fea58b-62c3-404d-ac81-dd2f65f8204d,lightning_received,501000,0,0,0,61fea58b62c3804dac81dd2f65f8204df87d4fde05ad3a5e9cab40e9a3f462f1,
2024-06-14T11:08:44.541Z,9a38466c-460d-483d-9de9-ddc3e90d2040,lightning_received,1000,0,0,0,9a38466c460df83d1de9ddc3e90d204054386545c1667850a137fa948f804af0,
2024-06-14T16:55:17.228Z,bdc05b0b-3010-4564-925f-2bec57c90695,lightning_received,1234000,0,0,0,bdc05b0b3010d564125f2bec57c90695010cff81a2edf781c4206b8966cbef67,
2024-06-14T16:55:28.192Z,2198cab2-d3ea-4d6f-a52f-5a56399f8d07,lightning_received,1234000,0,0,0,2198cab2d3ea5d6f252f5a56399f8d07b8bb243ba625fd3849677e7282ad69db,
2024-06-14T16:55:38.147Z,15cf9303-74a0-45ef-a8a5-a33de44a4f00,lightning_received,1234000,0,0,0,15cf930374a0f5efa8a5a33de44a4f00c38557e12a6422381674618636ea8930,
2024-06-14T17:02:43.578Z,bbacf6e7-de83-4cae-a224-47e95c727e3c,lightning_received,1234000,0,0,0,bbacf6e7de832caea22447e95c727e3c3ca63f0f87723cbe1881c2c14e197a73,
2024-06-14T17:05:06.356Z,45f8b745-e8ce-4f72-9bc4-494beeb7b76d,lightning_received,10000000,0,0,0,45f8b745e8ce6f725bc4494beeb7b76d5d1cab4c4f7bc87049267084f9b2507c,
2024-06-14T17:05:16.872Z,a64edec7-0d11-4629-9359-e85cf319d366,lightning_received,10000000,0,0,0,a64edec70d11a6295359e85cf319d3664b22e1c6e2ee8a627dc95b7e97e13d8e,
2024-06-14T17:05:20.742Z,4895021d-769d-4bfa-9bae-f71daf0583e8,lightning_received,10000000,0,0,0,4895021d769ddbfa1baef71daf0583e8f9127c78262dc093e83c45758e136fd7,
2024-06-14T17:05:26.730Z,7c8602f6-336b-420e-8589-ac9f384d54c7,lightning_received,10000000,0,0,0,7c8602f6336bb20e0589ac9f384d54c7b68f9cb7bfe8e4f0bb80895338781309,
2024-06-14T17:05:30.955Z,d48da900-299d-4df2-9d81-c4b791848016,fee_credit,0,10000000,0,0,d48da900299d9df21d81c4b791848016dfc996979a8284a4e93a6bc47d5ee98e,
2024-06-14T17:06:03.635Z,280a00a5-9758-465d-8808-1531b4d0aa11,fee_credit,0,10000000,0,0,280a00a59758365d48081531b4d0aa11dc0ce41abe06f95bed4a4503923d2f58,
2024-06-14T17:06:08.030Z,ce455b9b-3e39-41df-9aa3-addcfb5cf7f3,fee_credit,0,10000000,0,0,ce455b9b3e39f1df9aa3addcfb5cf7f3d8d362133c516eeb835aa3208d25e028,
2024-06-14T17:06:12.442Z,0e0f522a-a947-4dab-8b38-0633760ed668,legacy_pay_to_open,2014000,0,0,7986000,0e0f522aa947bdabcb380633760ed6680db8ea9091a0956a6651ad40f68776fc,ebffa51a57f8ad93d90e9c5b07f74af72326ca72be474f5298ded590daa47b42
2024-06-14T17:11:20.384Z,1aabdbf3-020a-4f29-bfa1-824afc80d98f,lightning_received,12345000,0,0,0,1aabdbf3020aff297fa1824afc80d98fb5d486a00b115838121e95463e8d3913,
2024-06-14T17:11:29.074Z,2b490a7c-2a2b-4c8b-b1ac-76753273125c,lightning_received,1000,0,0,0,2b490a7c2a2bec8b31ac76753273125c89174cbdb707cdb20b96bc5fce2f32c0,
2024-06-14T17:13:05.873Z,03510b9f-99ab-4275-9daf-579f15ef19ac,lightning_received,222000,0,0,0,03510b9f99ab9275ddaf579f15ef19ac868319798e4234520bd87ac029cb858f,
2024-06-14T17:13:23.104Z,04022c9e-a082-4423-b40b-3881f23843b7,lightning_received,333000,0,0,0,04022c9ea0821423b40b3881f23843b7bafb6a54c25019b008bdd64a21997051,
2024-06-14T17:13:37.687Z,ff361ef2-92ba-4e29-a983-2c5c03d685e3,lightning_received,245000,0,0,0,ff361ef292ba6e2969832c5c03d685e3d4588b25ba3fa2aa76f6e01bf77be7a6,
2024-06-14T17:27:46.929Z,7cb0793f-0aa3-402a-a83f-063e12acf513,lightning_received,58000,0,0,0,7cb0793f0aa3302a283f063e12acf5138e25bcc3d14c385a7e3443c0c2531ea1,
2024-06-14T17:41:33.815Z,46a73d1d-bd36-4eb9-8886-25a1e164e941,lightning_received,5000000,0,0,0,46a73d1dbd364eb9088625a1e164e94145cae86c90accd1b2d93480738b09ad2,
2024-06-14T17:56:34.776Z,1859a5f3-a871-40af-bbe2-0bd7c5c6e06e,lightning_received,5000000,0,0,0,1859a5f3a871f0affbe20bd7c5c6e06efda4ca810157708724b1cf486bb96f57,
2024-06-14T17:58:05.166Z,6d70a80e-13bf-4d35-a33f-955f7837fb13,lightning_received,1254000,0,0,0,6d70a80e13bffd35633f955f7837fb130deaf63a8644209bfa8eef95f1205109,
2024-06-14T18:37:32.424Z,d9f90c8f-2516-4519-a01d-59ea488bb441,lightning_received,1000,0,0,0,d9f90c8f25166519e01d59ea488bb44172f112ab74fabecd0d60affa333ec1d7,
2024-06-14T19:20:23.431Z,9f4a2487-b2fa-4f20-9524-5a1a31ea078c,lightning_received,1234000,0,0,0,9f4a2487b2fa4f2055245a1a31ea078c7e3af3b8d4acf391d52673580c0aff53,
2024-06-14T23:44:02.275Z,bebfbc9f-2095-40a2-9732-ab064954d67e,lightning_received,10004000,0,0,0,bebfbc9f209550a2d732ab064954d67ef07c0b5d3141826ff2f673f6afc2c852,
2024-06-14T23:44:42.490Z,40cdcf32-e430-4d00-8293-686eb283e64e,lightning_received,5000,0,0,0,40cdcf32e4306d004293686eb283e64e906fa6047817c3d988e9ab0da9bfc92c,
2024-06-14T23:45:14.439Z,baee263a-d4af-4617-9a05-8a8bfceafe92,lightning_received,25000000,0,0,0,baee263ad4afb6171a058a8bfceafe92af35665543e62559f51789dfce2b7e93,
2024-06-15T07:11:56.690Z,ccdc48a4-8a71-4fad-83f1-8406a6bc1153,lightning_received,56000,0,0,0,ccdc48a48a710fad03f18406a6bc11530a2c419597f2ee72402b38374713efb8,
2024-06-15T10:34:50.089Z,6414d0f4-6e0e-422d-b187-13a157d67516,lightning_received,123000,0,0,0,6414d0f46e0eb22d318713a157d6751692fa64556a6859e1fac50e986c60355e,
2024-06-15T14:42:39.256Z,5b813856-a083-47cb-bd97-c11291428987,lightning_received,5000000,0,0,0,5b813856a08327cbfd97c1129142898796e58a9a689a456873051a26383a18d9,
2024-06-15T17:23:30.799Z,33dda40f-e979-4d33-9f10-4e0d7117e033,lightning_received,1000,0,0,0,33dda40fe9790d33df104e0d7117e03352579b0f2d54a1984dec3f45abbe06f1,
2024-06-15T17:31:38.715Z,1d4365ec-0676-4059-a6ea-be8aa20595df,lightning_received,255000000,0,0,0,1d4365ec06769059a6eabe8aa20595df8962d809ec887ea6615d72b736b9b82f,
2024-06-15T19:56:49.647Z,79ffcf5c-5374-47bc-9942-f70af63c042e,lightning_received,1337000,0,0,0,79ffcf5c537447bcd942f70af63c042e69c64653e0e6f224e267752c5f740eb2,
2024-06-15T20:01:08.023Z,40fd2ca8-d665-4fd9-a86f-8283e9cc8d7e,lightning_received,1111000,0,0,0,40fd2ca8d6657fd9a86f8283e9cc8d7e426c28fb8faa3bf2035afada1d093958,
2024-06-16T00:36:43.900Z,3b931940-a4a6-4494-9b23-e8ea843fba34,lightning_received,1000,0,0,0,3b931940a4a624945b23e8ea843fba344c5f1022fd4f3f71e75dd07960aa362f,
2024-06-17T11:11:59.583Z,c437a6ac-cff8-462a-9cb9-2f7c824db413,lightning_received,5000000,0,0,0,c437a6accff8a62a5cb92f7c824db41349fe5c504c3971c604d31222e86b5fd4,
2024-06-17T11:12:50.136Z,8ff8f6d3-1c9c-436c-936a-1362b3c9355a,lightning_received,4000,0,0,0,8ff8f6d31c9ce36c936a1362b3c9355aaadd3fcb29b1c51fa90e58c97e5af136,
2024-06-17T11:13:30.022Z,7aee6e71-0507-4fef-a602-dffdfbf62707,lightning_received,1000,0,0,0,7aee6e7105071fefe602dffdfbf6270739640378af0c2ead1b925949106d4604,
2024-06-17T14:56:01.896Z,78f636f8-33b1-4a4f-9822-074295d86799,lightning_received,1000,0,0,0,78f636f833b14a4f9822074295d86799e26393361734a09c98290ac7af4556a3,
